ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0000082	G1/S transition of mitotic cell cycle	7/291	250/18903	0.0925138713947532	0.351919506384887	0.294615818132839	SMARCD3/CDC25A/RRM2/PSME2/ACTB/E2F1/CENPJ	7
GO:0030193	regulation of blood coagulation	3/291	70/18903	0.0933488515822641	0.353538304128443	0.295971024118744	SERPING1/ST3GAL4/CEACAM1	3
GO:0043489	RNA stabilization	3/291	70/18903	0.0933488515822641	0.353538304128443	0.295971024118744	MAPKAPK2/E2F1/IGF2BP2	3
GO:0051881	regulation of mitochondrial membrane potential	3/291	70/18903	0.0933488515822641	0.353538304128443	0.295971024118744	PARK7/BAD/LRRK2	3
GO:1902373	negative regulation of mRNA catabolic process	3/291	70/18903	0.0933488515822641	0.353538304128443	0.295971024118744	MAPKAPK2/E2F1/IGF2BP2	3
GO:0033044	regulation of chromosome organization	7/291	252/18903	0.0954801952378441	0.358398624590048	0.300039929829294	BUB1B/SMARCD3/RMI2/SPC24/PTTG1/ACTB/UBE2C	7
GO:0010976	positive regulation of neuron projection development	5/291	157/18903	0.0955974996419522	0.358398624590048	0.300039929829294	S100A9/SCARF1/SNX3/STMN2/FES	5
GO:0002495	antigen processing and presentation of peptide antigen via MHC class II	2/291	34/18903	0.0960848657702329	0.358398624590048	0.300039929829294	CTSD/FCER1G	2
GO:0033006	regulation of mast cell activation involved in immune response	2/291	34/18903	0.0960848657702329	0.358398624590048	0.300039929829294	VAMP8/FES	2
GO:0033238	regulation of cellular amine metabolic process	2/291	34/18903	0.0960848657702329	0.358398624590048	0.300039929829294	NNMT/PARK7	2
GO:0036336	dendritic cell migration	2/291	34/18903	0.0960848657702329	0.358398624590048	0.300039929829294	SLAMF8/CCR2	2
GO:0036474	cell death in response to hydrogen peroxide	2/291	34/18903	0.0960848657702329	0.358398624590048	0.300039929829294	PARK7/LRRK2	2
GO:0045648	positive regulation of erythrocyte differentiation	2/291	34/18903	0.0960848657702329	0.358398624590048	0.300039929829294	STAT1/STAT3	2
GO:0051450	myoblast proliferation	2/291	34/18903	0.0960848657702329	0.358398624590048	0.300039929829294	GPX1/FES	2
GO:0055094	response to lipoprotein particle	2/291	34/18903	0.0960848657702329	0.358398624590048	0.300039929829294	FCER1G/SREBF2	2
GO:0061081	positive regulation of myeloid leukocyte cytokine production involved in immune response	2/291	34/18903	0.0960848657702329	0.358398624590048	0.300039929829294	MAPKAPK2/TLR7	2
GO:0070570	regulation of neuron projection regeneration	2/291	34/18903	0.0960848657702329	0.358398624590048	0.300039929829294	SCARF1/KREMEN1	2
GO:0090022	regulation of neutrophil chemotaxis	2/291	34/18903	0.0960848657702329	0.358398624590048	0.300039929829294	C3AR1/TNFAIP6	2
GO:0090322	regulation of superoxide metabolic process	2/291	34/18903	0.0960848657702329	0.358398624590048	0.300039929829294	H19/CRP	2
GO:0006487	protein N-linked glycosylation	3/291	71/18903	0.0964128960016297	0.358818026756897	0.300391039984517	UBE2J1/SLC39A8/MLEC	3
GO:0033344	cholesterol efflux	3/291	71/18903	0.0964128960016297	0.358818026756897	0.300391039984517	SREBF2/LAMTOR1/NPC2	3
GO:0007265	Ras protein signal transduction	9/291	353/18903	0.096508959715448	0.358818026756897	0.300391039984517	CCNA2/FOXM1/PARK7/RACGAP1/CFL1/NKIRAS2/DOK1/BRK1/CYTH2	9
GO:0007229	integrin-mediated signaling pathway	4/291	113/18903	0.0970959619549284	0.360612314615401	0.301893160713286	ZYX/PLEK/FYB1/CEACAM1	4
GO:1900046	regulation of hemostasis	3/291	72/18903	0.0995175362836683	0.368459800798484	0.308462826560642	SERPING1/ST3GAL4/CEACAM1	3
GO:1901880	negative regulation of protein depolymerization	3/291	72/18903	0.0995175362836683	0.368459800798484	0.308462826560642	CAPZB/STMN2/CAPG	3
GO:0008064	regulation of actin polymerization or depolymerization	5/291	159/18903	0.0995289502446396	0.368459800798484	0.308462826560642	PLEK/CAPZB/BRK1/ARPC4/CAPG	5
GO:0043276	anoikis	2/291	35/18903	0.100912289813894	0.371193875417669	0.310751706876036	CEACAM6/E2F1	2
GO:0051354	negative regulation of oxidoreductase activity	2/291	35/18903	0.100912289813894	0.371193875417669	0.310751706876036	H19/LRRK2	2
GO:0070528	protein kinase C signaling	2/291	35/18903	0.100912289813894	0.371193875417669	0.310751706876036	AZU1/PLEK	2
GO:0071398	cellular response to fatty acid	2/291	35/18903	0.100912289813894	0.371193875417669	0.310751706876036	FFAR2/E2F1	2
GO:1901658	glycosyl compound catabolic process	2/291	35/18903	0.100912289813894	0.371193875417669	0.310751706876036	NAGA/APOBEC3A	2
GO:2000515	negative regulation of CD4-positive, alpha-beta T cell activation	2/291	35/18903	0.100912289813894	0.371193875417669	0.310751706876036	ZBTB7B/CD274	2
GO:0120254	olefinic compound metabolic process	5/291	160/18903	0.101524830319214	0.372495420734661	0.311841319220466	PLB1/DHRS9/GPX4/GPX1/PNPLA2	5
GO:1902600	proton transmembrane transport	5/291	160/18903	0.101524830319214	0.372495420734661	0.311841319220466	PARK7/UQCRH/RNASEK/ATP6V0D1/ATP6V1E1	5
GO:0071375	cellular response to peptide hormone stimulus	8/291	306/18903	0.101589660200362	0.372495420734661	0.311841319220466	STAT1/ZBTB7B/CCNA2/SOCS3/SOCS1/ERFE/STAT3/CEACAM1	8
GO:0019722	calcium-mediated signaling	6/291	208/18903	0.102901985287965	0.376507899559989	0.315200438878277	GBP1/GSTO1/AZU1/CCR2/LRRK2/PLEK	6
GO:0032869	cellular response to insulin stimulus	6/291	208/18903	0.102901985287965	0.376507899559989	0.315200438878277	STAT1/ZBTB7B/SOCS3/SOCS1/ERFE/CEACAM1	6
GO:0046434	organophosphate catabolic process	5/291	161/18903	0.103540650709537	0.37844381751401	0.316821127818543	ACOT7/PLB1/TYMP/IDH1/IMPA2	5
GO:0030832	regulation of actin filament length	5/291	162/18903	0.105576284753627	0.38161896034233	0.319479256410685	PLEK/CAPZB/BRK1/ARPC4/CAPG	5
GO:0002504	antigen processing and presentation of peptide or polysaccharide antigen via MHC class II	2/291	36/18903	0.10580558081352	0.38161896034233	0.319479256410685	CTSD/FCER1G	2
GO:0006026	aminoglycan catabolic process	2/291	36/18903	0.10580558081352	0.38161896034233	0.319479256410685	GNS/PGLYRP1	2
GO:0033280	response to vitamin D	2/291	36/18903	0.10580558081352	0.38161896034233	0.319479256410685	ALPL/FES	2
GO:0034260	negative regulation of GTPase activity	2/291	36/18903	0.10580558081352	0.38161896034233	0.319479256410685	LRRK2/ARL2	2
GO:0043243	positive regulation of protein-containing complex disassembly	2/291	36/18903	0.10580558081352	0.38161896034233	0.319479256410685	PLEK/STMN2	2
GO:0045589	regulation of regulatory T cell differentiation	2/291	36/18903	0.10580558081352	0.38161896034233	0.319479256410685	SOCS1/IRF1	2
GO:1903749	positive regulation of establishment of protein localization to mitochondrion	2/291	36/18903	0.10580558081352	0.38161896034233	0.319479256410685	SREBF2/UBL5	2
GO:0035924	cellular response to vascular endothelial growth factor stimulus	3/291	74/18903	0.105845675740577	0.38161896034233	0.319479256410685	HSPB1/MAPKAPK2/TSPAN12	3
GO:0042058	regulation of epidermal growth factor receptor signaling pathway	3/291	74/18903	0.105845675740577	0.38161896034233	0.319479256410685	DUSP3/NCF1/CEACAM1	3
GO:0050688	regulation of defense response to virus	3/291	74/18903	0.105845675740577	0.38161896034233	0.319479256410685	STAT1/AIM2/IL27	3
GO:0050766	positive regulation of phagocytosis	3/291	74/18903	0.105845675740577	0.38161896034233	0.319479256410685	FCGR1A/AZU1/FCER1G	3
GO:2000628	regulation of miRNA metabolic process	3/291	74/18903	0.105845675740577	0.38161896034233	0.319479256410685	MYB/STAT3/SREBF2	3
GO:0009308	amine metabolic process	4/291	117/18903	0.1067839210723	0.384600274644133	0.32197511792504	NNMT/SMS/PARK7/OAZ1	4
GO:0035966	response to topologically incorrect protein	5/291	163/18903	0.107631602262303	0.387249535639578	0.32419299497209	HSPA6/ATF4/HSPB1/DNAJB12/DNAJC4	5
GO:0042594	response to starvation	6/291	211/18903	0.108223332796603	0.388973352215886	0.325636119384707	PLIN3/ATF4/LRRK2/SREBF2/WIPI1/RRAGD	6
GO:0016239	positive regulation of macroautophagy	3/291	75/18903	0.109067695869907	0.390378073883133	0.326812107688101	BNIP3L/LRSAM1/WIPI1	3
GO:0050818	regulation of coagulation	3/291	75/18903	0.109067695869907	0.390378073883133	0.326812107688101	SERPING1/ST3GAL4/CEACAM1	3
GO:0060337	type I interferon signaling pathway	3/291	75/18903	0.109067695869907	0.390378073883133	0.326812107688101	IFITM3/STAT1/IFITM2	3
GO:0007088	regulation of mitotic nuclear division	4/291	118/18903	0.109272067859494	0.390378073883133	0.326812107688101	BUB1B/CDCA2/SPC24/FBXW5	4
GO:0043200	response to amino acid	4/291	118/18903	0.109272067859494	0.390378073883133	0.326812107688101	SOCS1/BAD/LAMTOR1/RRAGD	4
GO:0034976	response to endoplasmic reticulum stress	7/291	261/18903	0.109472894498206	0.390378073883133	0.326812107688101	OPA1/UBE2J1/ATF4/CASP4/PARK7/DNAJB12/LRRK2	7
GO:0071216	cellular response to biotic stimulus	7/291	261/18903	0.109472894498206	0.390378073883133	0.326812107688101	CTSG/CEBPE/DEFA4/CARD16/CD274/IL18/PDCD1LG2	7
GO:0055067	monovalent inorganic cation homeostasis	5/291	164/18903	0.109706469588351	0.390378073883133	0.326812107688101	SLAMF8/RNASEK/LRRK2/ATP6V0D1/KCNJ2	5
GO:0002429	immune response-activating cell surface receptor signaling pathway	8/291	312/18903	0.110221880014064	0.390378073883133	0.326812107688101	GBP1/FCER1G/FFAR2/DUSP3/C3AR1/IGHV3-30/FYB1/CEACAM1	8
GO:0002757	immune response-activating signal transduction	8/291	312/18903	0.110221880014064	0.390378073883133	0.326812107688101	GBP1/FCER1G/FFAR2/DUSP3/C3AR1/IGHV3-30/FYB1/CEACAM1	8
GO:0006471	protein ADP-ribosylation	2/291	37/18903	0.110761584367536	0.390378073883133	0.326812107688101	WARS1/PARP10	2
GO:0034110	regulation of homotypic cell-cell adhesion	2/291	37/18903	0.110761584367536	0.390378073883133	0.326812107688101	CTSG/CEACAM1	2
GO:0044319	wound healing, spreading of cells	2/291	37/18903	0.110761584367536	0.390378073883133	0.326812107688101	LRG1/CEACAM1	2
GO:0046473	phosphatidic acid metabolic process	2/291	37/18903	0.110761584367536	0.390378073883133	0.326812107688101	AGPAT1/ABHD4	2
GO:0051084	'de novo' post-translational protein folding	2/291	37/18903	0.110761584367536	0.390378073883133	0.326812107688101	HSPA6/DNAJB12	2
GO:0071276	cellular response to cadmium ion	2/291	37/18903	0.110761584367536	0.390378073883133	0.326812107688101	NCF1/MT2A	2
GO:0071402	cellular response to lipoprotein particle stimulus	2/291	37/18903	0.110761584367536	0.390378073883133	0.326812107688101	FCER1G/SREBF2	2
GO:0090505	epiboly involved in wound healing	2/291	37/18903	0.110761584367536	0.390378073883133	0.326812107688101	LRG1/CEACAM1	2
GO:1902745	positive regulation of lamellipodium organization	2/291	37/18903	0.110761584367536	0.390378073883133	0.326812107688101	BRK1/CORO1B	2
GO:0051494	negative regulation of cytoskeleton organization	5/291	165/18903	0.111800749695975	0.393005635283279	0.329011818524111	EML2/CAPZB/STMN2/CORO1B/CAPG	5
GO:0017157	regulation of exocytosis	6/291	213/18903	0.11184844802648	0.393005635283279	0.329011818524111	CCR2/ATP13A2/VAMP8/LRRK2/CEACAM1/FES	6
GO:1902806	regulation of cell cycle G1/S phase transition	6/291	213/18903	0.11184844802648	0.393005635283279	0.329011818524111	SMARCD3/RRM2/PSME2/ACTB/E2F1/CENPJ	6
GO:0010822	positive regulation of mitochondrion organization	3/291	76/18903	0.112327355041058	0.39428728080469	0.330084771392583	TNFSF10/PARK7/BAD	3
GO:0051897	positive regulation of protein kinase B signaling	4/291	120/18903	0.114325778924926	0.400294836825172	0.335114106225809	H19/PARK7/IL18/GPX1	4
GO:0006919	activation of cysteine-type endopeptidase activity involved in apoptotic process	3/291	77/18903	0.115623901852367	0.400294836825172	0.335114106225809	S100A9/S100A8/BAD	3
GO:0008088	axo-dendritic transport	3/291	77/18903	0.115623901852367	0.400294836825172	0.335114106225809	OPA1/HSPB1/KIF4A	3
GO:0071357	cellular response to type I interferon	3/291	77/18903	0.115623901852367	0.400294836825172	0.335114106225809	IFITM3/STAT1/IFITM2	3
GO:1901616	organic hydroxy compound catabolic process	3/291	77/18903	0.115623901852367	0.400294836825172	0.335114106225809	SCARF1/GK/IMPA2	3
GO:0002369	T cell cytokine production	2/291	38/18903	0.115777226979834	0.400294836825172	0.335114106225809	CCR2/IL18	2
GO:0002724	regulation of T cell cytokine production	2/291	38/18903	0.115777226979834	0.400294836825172	0.335114106225809	CCR2/IL18	2
GO:0007020	microtubule nucleation	2/291	38/18903	0.115777226979834	0.400294836825172	0.335114106225809	EML2/CENPJ	2
GO:0032094	response to food	2/291	38/18903	0.115777226979834	0.400294836825172	0.335114106225809	MPO/G6PD	2
GO:0042092	type 2 immune response	2/291	38/18903	0.115777226979834	0.400294836825172	0.335114106225809	CCR2/IL18	2
GO:0045652	regulation of megakaryocyte differentiation	2/291	38/18903	0.115777226979834	0.400294836825172	0.335114106225809	MYB/H4C15	2
GO:0045920	negative regulation of exocytosis	2/291	38/18903	0.115777226979834	0.400294836825172	0.335114106225809	CCR2/CEACAM1	2
GO:0048821	erythrocyte development	2/291	38/18903	0.115777226979834	0.400294836825172	0.335114106225809	G6PD/ALAS1	2
GO:0072529	pyrimidine-containing compound catabolic process	2/291	38/18903	0.115777226979834	0.400294836825172	0.335114106225809	TYMP/APOBEC3A	2
GO:0090504	epiboly	2/291	38/18903	0.115777226979834	0.400294836825172	0.335114106225809	LRG1/CEACAM1	2
GO:0030301	cholesterol transport	4/291	121/18903	0.116890760041378	0.40374068518292	0.337998860877543	ABCA13/SREBF2/LAMTOR1/NPC2	4
GO:0006469	negative regulation of protein kinase activity	6/291	216/18903	0.117400906717605	0.405097634168438	0.339134855411179	WARS1/HSPB1/PARK7/DUSP3/GADD45B/CEACAM1	6
GO:0070972	protein localization to endoplasmic reticulum	3/291	78/18903	0.118956581216848	0.409647090252236	0.342943515351505	GPAA1/GET3/LRRK2	3
GO:0072665	protein localization to vacuole	3/291	78/18903	0.118956581216848	0.409647090252236	0.342943515351505	GBP1/ATP13A2/SORT1	3
GO:0008286	insulin receptor signaling pathway	4/291	122/18903	0.119480761654716	0.410633383836209	0.343769208971464	ZBTB7B/SOCS3/SOCS1/ERFE	4
GO:1901989	positive regulation of cell cycle phase transition	4/291	122/18903	0.119480761654716	0.410633383836209	0.343769208971464	CDC25A/RRM2/CENPJ/UBE2C	4
GO:1902904	negative regulation of supramolecular fiber organization	5/291	169/18903	0.12036914253429	0.411651107000081	0.344621214436114	EML2/CAPZB/STMN2/CORO1B/CAPG	5
GO:0030279	negative regulation of ossification	2/291	39/18903	0.120849514330655	0.411651107000081	0.344621214436114	SRGN/KREMEN1	2
GO:0032570	response to progesterone	2/291	39/18903	0.120849514330655	0.411651107000081	0.344621214436114	GPI/BAD	2
GO:0032728	positive regulation of interferon-beta production	2/291	39/18903	0.120849514330655	0.411651107000081	0.344621214436114	IRF1/TLR7	2
GO:0044273	sulfur compound catabolic process	2/291	39/18903	0.120849514330655	0.411651107000081	0.344621214436114	GNS/ACOT7	2
GO:0045066	regulatory T cell differentiation	2/291	39/18903	0.120849514330655	0.411651107000081	0.344621214436114	SOCS1/IRF1	2
GO:0051569	regulation of histone H3-K4 methylation	2/291	39/18903	0.120849514330655	0.411651107000081	0.344621214436114	MYB/NNMT	2
GO:0070316	regulation of G0 to G1 transition	2/291	39/18903	0.120849514330655	0.411651107000081	0.344621214436114	SMARCD3/ACTB	2
GO:1901661	quinone metabolic process	2/291	39/18903	0.120849514330655	0.411651107000081	0.344621214436114	AKR7A2/NQO2	2
GO:0042180	cellular ketone metabolic process	6/291	218/18903	0.121178108007753	0.41236372912195	0.345217799011976	AKR7A2/ERFE/PARK7/DHRS9/NQO2/CEACAM1	6
GO:0051098	regulation of binding	9/291	372/18903	0.122085839445016	0.413854554106164	0.346465870273865	MMP8/SMARCD3/CARD16/PARK7/RFNG/IFIT2/LRRK2/ACTB/E2F1	9
GO:0030203	glycosaminoglycan metabolic process	4/291	123/18903	0.122095480785808	0.413854554106164	0.346465870273865	ST3GAL4/GNS/PGLYRP1/TNFAIP6	4
GO:0071675	regulation of mononuclear cell migration	4/291	123/18903	0.122095480785808	0.413854554106164	0.346465870273865	SLAMF8/CCR2/PADI2/C3AR1	4
GO:0072655	establishment of protein localization to mitochondrion	4/291	123/18903	0.122095480785808	0.413854554106164	0.346465870273865	BNIP3L/LRRK2/SREBF2/UBL5	4
GO:0003407	neural retina development	3/291	79/18903	0.122324634921742	0.414224793156566	0.346775822631606	SMARCD3/STAT3/TSPAN12	3
GO:1901653	cellular response to peptide	9/291	373/18903	0.12352528596358	0.417880840076597	0.349836548834429	STAT1/ZBTB7B/CCNA2/SOCS3/SOCS1/CASP4/ERFE/STAT3/CEACAM1	9
GO:0009152	purine ribonucleotide biosynthetic process	6/291	220/18903	0.125014945310679	0.421627402300054	0.35297305157049	H19/NME4/ACOT7/ENO1/ALDOA/VPS9D1	6
GO:0001895	retina homeostasis	3/291	80/18903	0.125727302167783	0.421627402300054	0.35297305157049	CDHR1/HSPB1/ACTB	3
GO:0051865	protein autoubiquitination	3/291	80/18903	0.125727302167783	0.421627402300054	0.35297305157049	RNF208/LRRK2/LRSAM1	3
GO:0071230	cellular response to amino acid stimulus	3/291	80/18903	0.125727302167783	0.421627402300054	0.35297305157049	SOCS1/LAMTOR1/RRAGD	3
GO:1901184	regulation of ERBB signaling pathway	3/291	80/18903	0.125727302167783	0.421627402300054	0.35297305157049	DUSP3/NCF1/CEACAM1	3
GO:0000266	mitochondrial fission	2/291	40/18903	0.125975529581255	0.421627402300054	0.35297305157049	OPA1/LRRK2	2
GO:0007212	dopamine receptor signaling pathway	2/291	40/18903	0.125975529581255	0.421627402300054	0.35297305157049	GNA15/LRRK2	2
GO:0031111	negative regulation of microtubule polymerization or depolymerization	2/291	40/18903	0.125975529581255	0.421627402300054	0.35297305157049	EML2/STMN2	2
GO:0046627	negative regulation of insulin receptor signaling pathway	2/291	40/18903	0.125975529581255	0.421627402300054	0.35297305157049	SOCS3/SOCS1	2
GO:1902692	regulation of neuroblast proliferation	2/291	40/18903	0.125975529581255	0.421627402300054	0.35297305157049	SMARCD3/LRRK2	2
GO:1904994	regulation of leukocyte adhesion to vascular endothelial cell	2/291	40/18903	0.125975529581255	0.421627402300054	0.35297305157049	ELANE/ST3GAL4	2
GO:1903034	regulation of response to wounding	5/291	172/18903	0.126992078006417	0.424618235657468	0.355476882135454	SERPING1/ST3GAL4/SCARF1/KREMEN1/CEACAM1	5
GO:0001503	ossification	10/291	429/18903	0.127599842202514	0.426237770761589	0.356832705416172	HEMGN/ATF4/ALPL/TNFAIP6/SRGN/LRP3/KREMEN1/SORT1/CLEC5A/PDLIM7	10
GO:0032371	regulation of sterol transport	3/291	81/18903	0.129163820088732	0.430629183963785	0.360509056882491	ABCA13/SREBF2/LAMTOR1	3
GO:0032374	regulation of cholesterol transport	3/291	81/18903	0.129163820088732	0.430629183963785	0.360509056882491	ABCA13/SREBF2/LAMTOR1	3
GO:0043244	regulation of protein-containing complex disassembly	4/291	126/18903	0.130084851155208	0.432665233173119	0.362213572525084	PLEK/CAPZB/STMN2/CAPG	4
GO:1901214	regulation of neuron death	8/291	325/18903	0.130250857899947	0.432665233173119	0.362213572525084	GPI/ATF4/G6PD/ATP13A2/PARK7/BAD/LRRK2/C1QA	8
GO:0006457	protein folding	6/291	223/18903	0.130880403987459	0.432665233173119	0.362213572525084	HSPA6/HSPB1/UNC45A/DNAJB12/DNAJC4/ARL2	6
GO:0006458	'de novo' protein folding	2/291	41/18903	0.131152431711713	0.432665233173119	0.362213572525084	HSPA6/DNAJB12	2
